intervention,id_engagement_engin,victime,commune,categorie,id_engin,duree_engin_sur_intervention,heure,jour,,,,
9287987,11916,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,79879,21,vendredi,,,,
1907989,11917,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,1876,20,vendredi,,,,
2777988,11918,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,5975,22,vendredi,,,,
7637987,11919,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,5346,6048,17,vendredi,,,,
6307987,11920,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5346,4815,14,vendredi,,,,
7537988,11921,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,2467,18,vendredi,,,,
1927988,11922,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,3448,14,vendredi,,,,
27989,11923,0,PERREUX-SUR-MARNE (LE),SECOURS A PERSONNE,5352,3277,4,samedi,,,,
187991,11924,1,NOGENT-SUR-MARNE,SECOURS A PERSONNE,5352,1740,5,samedi,,,,
1447988,11925,1,DRANCY,SECOURS A PERSONNE,5359,5656,4,samedi,,,,
7097990,11926,1,BOBIGNY,SECOURS A PERSONNE,5359,3361,6,samedi,,,,
7877988,11927,1,EPINAY-SUR-SEINE,SECOURS A PERSONNE,5363,3933,0,samedi,,,,
6367987,11928,1,SAINT-DENIS,SECOURS A PERSONNE,5363,4189,14,vendredi,,,,
4387987,11929,1,EPINAY-SUR-SEINE,SECOURS A PERSONNE,5363,6544,8,vendredi,,,,
8217987,11930,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,2787,19,vendredi,,,,
6017990,11931,1,VANVES,SECOURS A PERSONNE,5365,1974,5,samedi,,,,
4747990,11932,0,ISSY-LES-MOULINEAUX,Autres,68,2413,8,samedi,,,,
5367989,11933,0,6EME ARRONDISSEMENT,Autres,68,2855,14,samedi,,,,
8557990,11934,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,180,4152,16,samedi,,,,
8617990,11935,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,180,2815,17,samedi,,,,
8887991,11936,0,8EME ARRONDISSEMENT,SECOURS A PERSONNE,481,3761,5,dimanche,,,,
7657990,11937,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,673,4415,18,samedi,,,,
4557989,11938,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,673,4746,11,samedi,,,,
4667989,11939,0,VILLECRESNES,Autres,780,903,12,samedi,,,,
6147990,11940,0,SUCY-EN-BRIE,Autres,780,1589,10,samedi,,,,
4007989,11941,0,CHATILLON,Autres,1281,79894,10,samedi,,,,
5067989,11942,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,1291,4421,13,samedi,,,,
5557989,11943,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,1291,4809,14,samedi,,,,
217991,11944,1,CHOISY-LE-ROI,SECOURS A PERSONNE,1378,6359,16,samedi,,,,
307991,11945,1,VILLENEUVE-LE-ROI,SECOURS A PERSONNE,1378,3489,10,samedi,,,,
8477990,11946,0,19EME ARRONDISSEMENT,SECOURS A PERSONNE,1527,11,14,samedi,,,,
6097990,11947,0,SURESNES,SECOURS A PERSONNE,1538,5,8,samedi,,,,
5217990,11948,0,VILLEMOMBLE,SECOURS A PERSONNE,1548,9,13,samedi,,,,
4527989,11949,0,DRANCY,SECOURS A PERSONNE,1548,9,12,samedi,,,,
8407989,11950,0,10EME ARRONDISSEMENT,SECOURS A PERSONNE,1677,79898,21,samedi,,,,
1777991,11951,0,COURNEUVE (LA),Autres,2284,1745,16,samedi,,,,
7907990,11952,0,BAGNOLET,INCENDIE,2284,2686,1,dimanche,,,,
7827989,11953,0,SAINT-DENIS,Autres,2287,2324,20,samedi,,,,
237990,11954,0,SAINT-DENIS,ACCIDENT,2287,79900,2,dimanche,,,,
6567990,11955,0,MONTREUIL,SECOURS A PERSONNE,2295,3109,19,samedi,,,,
3597990,11956,1,SAINT-DENIS,SECOURS A PERSONNE,2296,2476,10,samedi,,,,
7827989,11957,0,SAINT-DENIS,Autres,2296,3172,20,samedi,,,,
7537990,11958,0,SAINT-DENIS,Autres,2303,1845,16,samedi,,,,
1557990,11959,0,9EME ARRONDISSEMENT,Autres,2303,7097,10,samedi,,,,
9177989,11960,1,BAGNOLET,SECOURS A PERSONNE,2317,3851,23,samedi,,,,
9197989,11961,1,VILLENEUVE-LA-GARENNE,SECOURS A PERSONNE,2318,3074,23,samedi,,,,
8927989,11962,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,2321,5312,22,samedi,,,,
4927989,11963,0,VALENTON,Autres,2322,104,12,samedi,,,,
5327989,11964,0,PAVILLONS-SOUS-BOIS (LES),Autres,2360,3823,13,samedi,,,,
4057990,11965,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,2361,5668,10,samedi,,,,
647991,11966,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,2388,3072,18,samedi,,,,
2017991,11967,0,SAINT-OUEN,INCENDIE,2388,4008,21,samedi,,,,
5957990,11968,0,3EME ARRONDISSEMENT,Autres,2398,917,2,dimanche,,,,
4847990,11969,1,12EME ARRONDISSEMENT,ACCIDENT,2398,4358,0,dimanche,,,,
1287991,11970,1,PLESSIS-TREVISE (LE),SECOURS A PERSONNE,2403,3265,19,samedi,,,,
7827990,11971,1,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,2403,2678,23,samedi,,,,
4917990,11972,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2406,3441,22,samedi,,,,
1527991,11973,0,10EME ARRONDISSEMENT,Autres,2424,3297,10,samedi,,,,
2817990,11974,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,2424,4012,12,samedi,,,,
6417989,11975,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2459,4367,17,samedi,,,,
1667992,11976,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5195,4877,15,dimanche,,,,
5737992,11977,0,RUEIL-MALMAISON,Autres,5197,5457,16,dimanche,,,,
1747992,11978,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,3133,19,dimanche,,,,
7237992,11979,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,1522,20,dimanche,,,,
2727991,11980,1,PANTIN,SECOURS A PERSONNE,5219,2985,22,dimanche,,,,
6317991,11981,1,VILLENEUVE-LE-ROI,SECOURS A PERSONNE,5221,4828,13,dimanche,,,,
5137992,11982,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,5223,3572,15,dimanche,,,,
617992,11983,0,15EME ARRONDISSEMENT,Autres,5223,154,21,dimanche,,,,
4087992,11984,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,2074,11,dimanche,,,,
4237992,11985,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,3320,12,dimanche,,,,
8947991,11986,0,17EME ARRONDISSEMENT,Autres,5247,1465,8,dimanche,,,,
1377992,11987,0,16EME ARRONDISSEMENT,Autres,5249,1009,8,dimanche,,,,
8657991,11988,0,20EME ARRONDISSEMENT,Autres,5256,1776,13,dimanche,,,,
7487991,11989,0,CLICHY-SOUS-BOIS,SECOURS A PERSONNE,5300,79917,22,dimanche,,,,
9577991,11990,0,GAGNY,Autres,5300,3208,23,dimanche,,,,
3777991,11991,1,CRETEIL,SECOURS A PERSONNE,5305,4606,12,dimanche,,,,
4107991,11992,1,VILLE-D'AVRAY,ACCIDENT,5330,2836,18,dimanche,,,,
1107992,11993,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,3488,21,dimanche,,,,
6257992,11994,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,3732,18,dimanche,,,,
8487992,11995,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,2005,23,dimanche,,,,
5277992,11996,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,2021,15,dimanche,,,,
317992,11997,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,3648,16,dimanche,,,,
3807991,11998,1,NANTERRE,SECOURS A PERSONNE,5358,4828,13,dimanche,,,,
2737992,11999,1,NANTERRE,SECOURS A PERSONNE,5358,2370,14,dimanche,,,,
2707991,12000,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5360,3583,21,dimanche,,,,
6657992,12001,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5360,3014,19,dimanche,,,,
4387992,12002,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,3912,12,dimanche,,,,
5057985,12003,0,AUBERVILLIERS,INCENDIE,5252,3522,16,jeudi,,,,
5057985,12004,0,AUBERVILLIERS,INCENDIE,5252,2781,21,jeudi,,,,
5057985,12005,0,AUBERVILLIERS,INCENDIE,5252,4261,17,jeudi,,,,
5057985,12006,0,AUBERVILLIERS,INCENDIE,5252,6448,7,jeudi,,,,
7217989,12007,0,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2459,49,19,samedi,,,,
9347989,12008,0,ANTONY,Autres,2497,1769,23,samedi,,,,
8547990,12009,0,ANTONY,SECOURS A PERSONNE,2497,3727,16,samedi,,,,
8887990,12010,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2524,6073,1,dimanche,,,,
4587990,12011,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2524,7642,22,samedi,,,,
2577990,12012,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,3079,1,dimanche,,,,
2047991,12013,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,3015,22,samedi,,,,
8257990,12014,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,3354,10,samedi,,,,
3557989,12015,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,2606,7,samedi,,,,
5997989,12016,0,18EME ARRONDISSEMENT,Autres,2585,1282,16,samedi,,,,
1317991,12017,0,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,913,23,samedi,,,,
7647989,12018,0,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,1035,20,samedi,,,,
2437990,12019,1,FRESNES,INCENDIE,2598,79902,5,dimanche,,,,
2187991,12020,1,HAY-LES-ROSES (L'),SECOURS A PERSONNE,2598,1313,2,dimanche,,,,
4427989,12021,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,2601,3406,11,samedi,,,,
1597990,12022,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,2601,2290,13,samedi,,,,
4577990,12023,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,2616,1578,22,samedi,,,,
1787990,12024,1,RUEIL-MALMAISON,SECOURS A PERSONNE,2618,4932,20,samedi,,,,
4107990,12025,1,CRETEIL,SECOURS A PERSONNE,2622,4641,11,samedi,,,,
9497989,12026,1,ALFORTVILLE,SECOURS A PERSONNE,2622,5941,0,dimanche,,,,
7217989,12027,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2935,3486,19,samedi,,,,
8757990,12028,1,MEUDON,SECOURS A PERSONNE,2935,6889,21,samedi,,,,
3967989,12029,1,DRANCY,SECOURS A PERSONNE,2969,6857,9,samedi,,,,
997991,12030,1,BOBIGNY,SECOURS A PERSONNE,2969,2706,2,dimanche,,,,
6787989,12031,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,2971,4400,18,samedi,,,,
9947990,12032,0,11EME ARRONDISSEMENT,Autres,2976,166,17,samedi,,,,
9197990,12033,1,COURBEVOIE,SECOURS A PERSONNE,2991,1360,20,samedi,,,,
4857990,12034,1,GARENNE-COLOMBES (LA),SECOURS A PERSONNE,2991,3840,2,dimanche,,,,
1147990,12035,1,PUTEAUX,SECOURS A PERSONNE,2993,10892,15,samedi,,,,
6907989,12036,1,GARCHES,SECOURS A PERSONNE,2993,3894,18,samedi,,,,
9837989,12037,0,GENNEVILLIERS,Autres,3642,266,1,dimanche,,,,
2587990,12038,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,3642,2329,4,dimanche,,,,
3577989,12039,1,BAGNOLET,SECOURS A PERSONNE,3723,5275,8,samedi,,,,
4697989,12040,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,3723,1184,12,samedi,,,,
7617989,12041,1,AUBERVILLIERS,ACCIDENT,3741,2475,20,samedi,,,,
6847990,12042,0,SAINT-DENIS,SECOURS A PERSONNE,3741,1317,23,samedi,,,,
9687989,12043,1,NEUILLY-PLAISANCE,SECOURS A PERSONNE,3748,4566,0,dimanche,,,,
8587990,12044,1,NOISY-LE-GRAND,SECOURS A PERSONNE,3748,3916,16,samedi,,,,
167991,12045,1,VILLEJUIF,SECOURS A PERSONNE,3750,3403,21,samedi,,,,
1427990,12046,1,HAY-LES-ROSES (L'),SECOURS A PERSONNE,3750,2429,2,dimanche,,,,
6487989,12047,1,VILLEPINTE,SECOURS A PERSONNE,3757,4201,17,samedi,,,,
6427990,12048,1,VILLEPINTE,SECOURS A PERSONNE,3757,3925,16,samedi,,,,
1237991,12049,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,3761,4550,13,samedi,,,,
1917991,12050,1,STAINS,SECOURS A PERSONNE,3761,2891,18,samedi,,,,
8137990,12051,1,BRY-SUR-MARNE,SECOURS A PERSONNE,3770,3937,18,samedi,,,,
8057990,12052,0,NOISY-LE-SEC,Autres,3776,2427,16,samedi,,,,
7327989,12053,1,VINCENNES,SECOURS A PERSONNE,3777,2286,19,samedi,,,,
7587989,12054,1,MANDRES-LES-ROSES,SECOURS A PERSONNE,3780,4306,20,samedi,,,,
6747989,12055,1,RUEIL-MALMAISON,SECOURS A PERSONNE,3794,4792,18,samedi,,,,
7467990,12056,1,NANTERRE,SECOURS A PERSONNE,3794,2781,14,samedi,,,,
4237990,12057,0,CHATENAY-MALABRY,SECOURS A PERSONNE,3800,1323,15,samedi,,,,
7337990,12058,0,SAINT-MAUR-DES-FOSSES,Autres,3806,90,12,samedi,,,,
5137990,12059,0,15EME ARRONDISSEMENT,INCENDIE,3830,14584,11,samedi,,,,
8207989,12060,1,MALAKOFF,ACCIDENT,3830,1743,21,samedi,,,,
5687990,12061,0,16EME ARRONDISSEMENT,ACCIDENT,3836,6,1,dimanche,,,,
9957991,12062,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,6,5,dimanche,,,,
5027990,12063,0,RUEIL-MALMAISON,SECOURS A PERSONNE,3854,10,9,samedi,,,,
3467989,12064,0,VILLE-D'AVRAY,SECOURS A PERSONNE,3854,19,7,samedi,,,,
9657989,12065,0,DRANCY,SECOURS A PERSONNE,3866,13,1,dimanche,,,,
8817990,12066,0,PANTIN,SECOURS A PERSONNE,3866,5,23,samedi,,,,
5517989,12067,0,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,3881,9,15,samedi,,,,
3967989,12068,0,DRANCY,SECOURS A PERSONNE,3882,5,10,samedi,,,,
5847990,12069,1,PANTIN,SECOURS A PERSONNE,3892,1887,8,samedi,,,,
9177990,12070,1,AUBERVILLIERS,SECOURS A PERSONNE,3892,7166,20,samedi,,,,
2827992,12071,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,3897,3165,5,dimanche,,,,
5907990,12072,1,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,3899,3150,0,dimanche,,,,
1907991,12073,1,BOBIGNY,SECOURS A PERSONNE,3935,5401,18,samedi,,,,
8927990,12074,0,BLANC-MESNIL (LE),Autres,3974,79908,4,dimanche,,,,
6607990,12075,1,NEUILLY-SUR-SEINE,SECOURS A PERSONNE,4005,3188,19,samedi,,,,
2997990,12076,1,LEVALLOIS-PERRET,SECOURS A PERSONNE,4005,6663,15,samedi,,,,
7257989,12077,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,4007,4071,19,samedi,,,,
267991,12078,1,CLAMART,SECOURS A PERSONNE,4007,2578,9,samedi,,,,
9437989,12079,1,RAINCY (LE),SECOURS A PERSONNE,4041,5970,0,dimanche,,,,
6297989,12080,1,BONDY,SECOURS A PERSONNE,4041,4234,16,samedi,,,,
117991,12081,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,5024,0,dimanche,,,,
377990,12082,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,2344,3,dimanche,,,,
6897990,12083,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4045,8927,20,samedi,,,,
6037989,12084,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4045,3653,16,samedi,,,,
237990,12085,1,SAINT-DENIS,ACCIDENT,4052,5453,3,dimanche,,,,
1217990,12086,1,SAINT-DENIS,SECOURS A PERSONNE,4052,2788,18,samedi,,,,
4517989,12087,1,SAINT-DENIS,SECOURS A PERSONNE,4058,5273,11,samedi,,,,
3577989,12088,0,BAGNOLET,SECOURS A PERSONNE,4058,79893,8,samedi,,,,
8547989,12089,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4066,2332,21,samedi,,,,
2207991,12090,1,20EME ARRONDISSEMENT,ACCIDENT,4066,3807,2,dimanche,,,,
837991,12091,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4068,1888,22,samedi,,,,
1307991,12092,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,4068,1181,20,samedi,,,,
997990,12093,1,VILLETANEUSE,SECOURS A PERSONNE,4203,5859,11,samedi,,,,
4267989,12094,1,EPINAY-SUR-SEINE,SECOURS A PERSONNE,4203,1739,10,samedi,,,,
3627990,12095,1,SAINT-DENIS,SECOURS A PERSONNE,4205,3834,15,samedi,,,,
77990,12096,0,SAINT-OUEN,Autres,4205,153,1,dimanche,,,,
8567990,12097,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,4208,5986,16,samedi,,,,
6857989,12098,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,3203,18,samedi,,,,
6257990,12099,1,MAISONS-ALFORT,SECOURS A PERSONNE,4212,3080,12,samedi,,,,
4637989,12100,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,4217,3173,11,samedi,,,,
6377990,12101,1,CLICHY-SOUS-BOIS,SECOURS A PERSONNE,4231,4321,15,samedi,,,,
6337989,12102,1,LIVRY-GARGAN,ACCIDENT,4231,4541,17,samedi,,,,
657991,12103,0,10EME ARRONDISSEMENT,Autres,4232,1756,18,samedi,,,,
8547990,12104,1,ANTONY,SECOURS A PERSONNE,4239,7342,16,samedi,,,,
4017989,12105,0,CACHAN,Autres,4275,1998,10,samedi,,,,
7777990,12106,0,HAY-LES-ROSES (L'),INCENDIE,4275,5327,20,samedi,,,,
37989,12107,0,BOBIGNY,INCENDIE,4332,9344,7,samedi,,,,
237990,12108,0,SAINT-DENIS,ACCIDENT,4389,4226,3,dimanche,,,,
1107991,12109,1,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,4602,2278,7,samedi,,,,
2467990,12110,0,PERREUX-SUR-MARNE (LE),SECOURS A PERSONNE,4602,79902,17,samedi,,,,
9057990,12111,0,SEVRES,Autres,4690,1700,7,samedi,,,,
8337990,12112,0,13EME ARRONDISSEMENT,Autres,4695,1796,12,samedi,,,,
8647989,12113,0,MEUDON,SECOURS A PERSONNE,4901,2577,22,samedi,,,,
6567989,12114,0,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4943,3220,18,samedi,,,,
4017990,12115,1,CHARENTON-LE-PONT,SECOURS A PERSONNE,4963,3562,9,samedi,,,,
3057990,12116,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,3930,17,samedi,,,,
9697989,12117,1,PANTIN,SECOURS A PERSONNE,4965,3570,0,dimanche,,,,
747990,12118,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,3630,4,dimanche,,,,
67990,12119,0,CHAMPIGNY-SUR-MARNE,INCENDIE,5009,4203,1,dimanche,,,,
3827989,12120,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,5087,3624,9,samedi,,,,
9957990,12121,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,5087,5587,17,samedi,,,,
4757989,12122,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5094,5138,12,samedi,,,,
7197989,12123,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5094,3747,19,samedi,,,,
5777990,12124,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5097,4004,18,samedi,,,,
5467989,12125,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5097,2577,14,samedi,,,,
3207990,12126,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5141,2340,19,samedi,,,,
5927989,12127,0,17EME ARRONDISSEMENT,Autres,5141,672,15,samedi,,,,
9387990,12128,1,SAINT-OUEN,SECOURS A PERSONNE,5145,1841,2,dimanche,,,,
2017991,12129,0,SAINT-OUEN,INCENDIE,5145,3431,21,samedi,,,,
1967990,12130,1,DRANCY,SECOURS A PERSONNE,5146,6423,7,samedi,,,,
2277990,12131,0,DUGNY,Autres,5146,1053,20,samedi,,,,
4047989,12132,0,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5149,4351,10,samedi,,,,
3127990,12133,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5149,2285,18,samedi,,,,
587991,12134,0,VILLENEUVE-LA-GARENNE,Autres,5160,166,17,samedi,,,,
3967989,12135,0,DRANCY,SECOURS A PERSONNE,5162,79893,11,samedi,,,,
1557991,12136,1,MEUDON,Autres,5176,1543,10,samedi,,,,
757991,12137,0,9EME ARRONDISSEMENT,Autres,5177,3533,20,samedi,,,,
6737990,12138,1,BONDY,SECOURS A PERSONNE,5179,4635,21,samedi,,,,
8997989,12139,0,MONTREUIL,SECOURS A PERSONNE,5179,79898,23,samedi,,,,
7637989,12140,0,CLICHY,Autres,5195,3621,20,samedi,,,,
8377989,12141,0,NEUILLY-SUR-MARNE,INCENDIE,5196,3449,21,samedi,,,,
1827991,12142,0,17EME ARRONDISSEMENT,Autres,5214,52,17,samedi,,,,
4447990,12143,0,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,79904,19,samedi,,,,
7991,12144,1,PANTIN,SECOURS A PERSONNE,5219,2342,18,samedi,,,,
5877990,12145,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,5219,4597,15,samedi,,,,
9397990,12146,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5223,4327,3,dimanche,,,,
5807990,12147,0,5EME ARRONDISSEMENT,Autres,5224,1108,1,dimanche,,,,
2517990,12148,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5226,3555,9,samedi,,,,
4267990,12149,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5226,3117,16,samedi,,,,
8357990,12150,1,GENNEVILLIERS,SECOURS A PERSONNE,5251,2668,12,samedi,,,,
367990,12151,0,SAINT-DENIS,ACCIDENT,5252,1431,3,dimanche,,,,
1707991,12152,0,4EME ARRONDISSEMENT,INCENDIE,5255,3068,14,samedi,,,,
1047990,12153,0,5EME ARRONDISSEMENT,Autres,5255,1421,12,samedi,,,,
3767989,12154,0,ALFORTVILLE,ACCIDENT,5258,79893,8,samedi,,,,
1457991,12155,1,BONNEUIL-SUR-MARNE,SECOURS A PERSONNE,5289,7463,8,samedi,,,,
5827990,12156,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,5289,3289,14,samedi,,,,
2397990,12157,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5293,2689,1,dimanche,,,,
6377990,12158,0,CLICHY-SOUS-BOIS,SECOURS A PERSONNE,5300,79906,14,samedi,,,,
2657990,12159,1,BOIS-COLOMBES,SECOURS A PERSONNE,5303,9504,8,samedi,,,,
5037990,12160,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,5305,2906,9,samedi,,,,
2017991,12161,0,SAINT-OUEN,INCENDIE,5323,2831,21,samedi,,,,
7707990,12162,1,RUEIL-MALMAISON,ACCIDENT,5330,6330,18,samedi,,,,
7717990,12163,0,DRANCY,Autres,5337,1624,19,samedi,,,,
6487990,12164,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,5337,4678,17,samedi,,,,
857990,12165,0,1ER ARRONDISSEMENT,ACCIDENT,5338,79900,4,dimanche,,,,
3517990,12166,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,2659,3,dimanche,,,,
7247990,12167,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,3906,10,samedi,,,,
747991,12168,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,1109,20,samedi,,,,
5977990,12169,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,1590,4,dimanche,,,,
9417990,12170,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,2165,4,dimanche,,,,
2887991,12171,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,2076,5,dimanche,,,,
3477990,12172,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,1988,2,dimanche,,,,
8337991,12173,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5349,2254,5,dimanche,,,,
6707990,12174,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5350,2763,20,samedi,,,,
3787990,12175,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5350,5439,23,samedi,,,,
67990,12176,0,CHAMPIGNY-SUR-MARNE,INCENDIE,5355,4079,1,dimanche,,,,
7917989,12177,1,COURBEVOIE,SECOURS A PERSONNE,5358,7011,20,samedi,,,,
6507989,12178,1,DRANCY,SECOURS A PERSONNE,5359,2709,17,samedi,,,,
6777991,12179,1,BOBIGNY,SECOURS A PERSONNE,5359,520,5,dimanche,,,,
7447990,12180,1,ILE-SAINT-DENIS (L'),SECOURS A PERSONNE,5363,3521,14,samedi,,,,
4337990,12181,0,SAINT-DENIS,Autres,5363,1473,18,samedi,,,,
2997992,12182,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,2018,6,dimanche,,,,
7407989,12183,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,3092,19,samedi,,,,
6347990,12184,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,2772,14,samedi,,,,
7127992,12185,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,33,4908,20,dimanche,,,,
2267992,12186,0,7EME ARRONDISSEMENT,SECOURS A PERSONNE,68,3982,16,dimanche,,,,
1597992,12187,1,RAINCY (LE),SECOURS A PERSONNE,102,13812,13,dimanche,,,,
5197991,12188,1,GAGNY,SECOURS A PERSONNE,102,4371,20,dimanche,,,,
907992,12189,0,NEUILLY-SUR-SEINE,Autres,481,1358,16,dimanche,,,,
3277991,12190,0,17EME ARRONDISSEMENT,INCENDIE,481,1965,21,dimanche,,,,
7947991,12191,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,606,6808,18,dimanche,,,,
9597991,12192,0,14EME ARRONDISSEMENT,Autres,763,2601,23,dimanche,,,,
3417992,12193,0,MANDRES-LES-ROSES,Autres,780,3039,9,dimanche,,,,
4317992,12194,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,2567,12,dimanche,,,,
3807992,12195,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,2120,11,dimanche,,,,
4077991,12196,1,SAINT-DENIS,SECOURS A PERSONNE,1364,4509,18,dimanche,,,,
1687992,12197,1,SAINT-DENIS,SECOURS A PERSONNE,1364,5139,15,dimanche,,,,
1097992,12198,0,SAINT-DENIS,SECOURS A PERSONNE,1364,2772,21,dimanche,,,,
7787992,12199,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,1527,7,22,dimanche,,,,
367992,12200,0,CHATENAY-MALABRY,ACCIDENT,1538,5,17,dimanche,,,,
