"","intervention","id_engagement_engin","victime","commune","categorie","id_engin","heure","jour","duree_engin_hms","duree_engin_min"
"7965",2567983,7965,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,12,"mardi",00:37:16.0,37.27
"7966",8087981,7966,1,"7EME ARRONDISSEMENT","SECOURS A PERSONNE",5223,12,"mardi",01:08:06.0,68.1
"7967",8137981,7967,0,"SEVRAN","Autres",5216,12,"mardi",00:13:23.0,13.38
"7968",4667982,7968,1,"SURESNES","SECOURS A PERSONNE",5358,13,"mardi",00:40:24.0,40.4
"7969",8587981,7969,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",5289,13,"mardi",00:56:10.0,56.17
"7970",8577982,7970,1,"GARENNE-COLOMBES (LA)","SECOURS A PERSONNE",5303,13,"mardi",01:05:08.0,65.13
"7971",3747983,7971,0,"10EME ARRONDISSEMENT","Autres",5301,13,"mardi",02:04:04.0,124.07
"7972",8617982,7972,1,"SAINT-DENIS","SECOURS A PERSONNE",5146,13,"mardi",00:37:45.0,37.75
"7973",557983,7973,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5350,14,"mardi",22:10:30.0,1330.5
"7974",5227982,7974,1,"2EME ARRONDISSEMENT","SECOURS A PERSONNE",5149,14,"mardi",01:17:01.0,77.02
"7975",9207981,7975,1,"CHENNEVIERES-SUR-MARNE","SECOURS A PERSONNE",5154,15,"mardi",01:43:38.0,103.63
"7976",3817983,7976,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5226,15,"mardi",00:39:12.0,39.2
"7977",9427981,7977,1,"EPINAY-SUR-SEINE","SECOURS A PERSONNE",5363,15,"mardi",00:52:55.0,52.92
"7978",2777983,7978,0,"14EME ARRONDISSEMENT","Autres",5209,15,"mardi",00:51:44.0,51.73
"7979",5317982,7979,1,"COURNEUVE (LA)","SECOURS A PERSONNE",5146,16,"mardi",00:27:29.0,27.48
"7980",4137982,7980,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",5337,16,"mardi",01:15:46.0,75.77
"7981",9647982,7981,1,"SAINT-DENIS","ACCIDENT",5146,17,"mardi",01:07:09.0,67.15
"7982",9967981,7982,0,"7EME ARRONDISSEMENT","INCENDIE",5193,17,"mardi",01:13:03.0,73.05
"7983",5787982,7983,1,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",5255,18,"mardi",01:31:33.0,91.55
"7984",7947982,7984,1,"ISSY-LES-MOULINEAUX","ACCIDENT",5331,18,"mardi",02:13:25.0,133.42
"7985",2927983,7985,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",5154,18,"mardi",00:31:54.0,31.9
"7986",777983,7986,1,"6EME ARRONDISSEMENT","SECOURS A PERSONNE",5350,18,"mardi",01:54:10.0,114.17
"7987",617982,7987,1,"LEVALLOIS-PERRET","SECOURS A PERSONNE",5097,19,"mardi",00:40:55.0,40.92
"7988",5427982,7988,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5360,19,"mardi",01:31:24.0,91.4
"7989",4817982,7989,1,"VANVES","SECOURS A PERSONNE",5365,19,"mardi",00:51:34.0,51.57
"7990",2977983,7990,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,19,"mardi",00:52:10.0,52.17
"7991",1117982,7991,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",5097,20,"mardi",00:33:44.0,33.73
"7992",3017983,7992,0,"15EME ARRONDISSEMENT","INCENDIE",5185,21,"mardi",01:18:57.0,78.95
"7993",3017983,7993,0,"15EME ARRONDISSEMENT","INCENDIE",5360,21,"mardi",01:41:03.0,101.05
"7994",1497982,7994,0,"16EME ARRONDISSEMENT","Autres",5155,21,"mardi",01:20:46.0,80.77
"7995",5487982,7995,1,"EPINAY-SUR-SEINE","SECOURS A PERSONNE",5363,21,"mardi",02:45:12.0,165.2
"7996",4207983,7996,0,"ASNIERES-SUR-SEINE","Autres",5251,21,"mardi",00:21:37.0,21.62
"7997",1817982,7997,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",5365,22,"mardi",00:33:36.0,33.6
"7998",4337982,7998,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,22,"mardi",00:36:56.0,36.93
"7999",4327982,7999,0,"NOISY-LE-GRAND","Autres",5253,22,"mardi",00:14:22.0,14.37
"8000",2607982,8000,1,"PANTIN","SECOURS A PERSONNE",5219,23,"mardi",01:03:15.0,63.25
"8001",4227983,8001,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5365,23,"mardi",00:37:49.0,37.82
"8002",3027982,8002,0,"BOBIGNY","SECOURS A PERSONNE",5359,0,"mercredi",22:10:23.0,1330.38
"8003",3387983,8003,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5365,0,"mercredi",00:28:10.0,28.17
"8004",3217982,8004,1,"ROMAINVILLE","SECOURS A PERSONNE",5348,1,"mercredi",01:38:00.0,98
"8005",2097983,8005,0,"17EME ARRONDISSEMENT","Autres",5195,1,"mercredi",01:17:03.0,77.05
"8006",167983,8006,0,"COURNEUVE (LA)","Autres",5240,2,"mercredi",03:45:07.0,225.12
"8007",9937982,8007,1,"SAINT-MAUR-DES-FOSSES","SECOURS A PERSONNE",5289,2,"mercredi",00:52:24.0,52.4
"8008",6727982,8008,0,"NANTERRE","SECOURS A PERSONNE",5358,3,"mercredi",22:10:26.0,1330.43
"8009",3607982,8009,1,"NOGENT-SUR-MARNE","SECOURS A PERSONNE",5352,3,"mercredi",01:15:11.0,75.18
"8010",3917982,8010,0,"CLICHY","INCENDIE",5310,7,"mercredi",00:02:28.0,2.47
"8011",3917982,8011,0,"CLICHY","INCENDIE",5096,6,"mercredi",09:43:26.0,583.43
"8012",3367989,8012,0,"AUBERVILLIERS","INCENDIE",4687,6,"samedi",00:42:17.0,42.28
"8013",8507987,8013,0,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4691,20,"vendredi",00:41:53.0,41.88
"8014",1997988,8014,1,"ARCUEIL","SECOURS A PERSONNE",4695,17,"vendredi",02:36:09.0,156.15
"8015",5057985,8015,0,"AUBERVILLIERS","INCENDIE",4961,11,"jeudi",05:36:26.0,336.43
"8016",4217987,8016,1,"CHARENTON-LE-PONT","SECOURS A PERSONNE",4963,8,"vendredi",00:46:10.0,46.17
"8017",6627988,8017,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",4963,14,"vendredi",05:34:51.0,334.85
"8018",1017988,8018,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4963,2,"samedi",00:49:49.0,49.82
"8019",1427991,8019,1,"PANTIN","SECOURS A PERSONNE",4965,5,"samedi",00:41:08.0,41.13
"8020",1357988,8020,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,3,"samedi",00:28:43.0,28.72
"8021",37989,8021,0,"BOBIGNY","INCENDIE",5006,5,"samedi",01:48:41.0,108.68
"8022",497989,8022,0,"NANTERRE","SECOURS A PERSONNE",5007,12,"vendredi",01:05:21.0,65.35
"8023",4907987,8023,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,10,"vendredi",00:45:16.0,45.27
"8024",1607989,8024,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,14,"vendredi",00:46:32.0,46.53
"8025",3537988,8025,1,"VILLENEUVE-LA-GARENNE","SECOURS A PERSONNE",5089,16,"vendredi",01:05:27.0,65.45
"8026",6557988,8026,1,"EPINAY-SUR-SEINE","SECOURS A PERSONNE",5089,13,"vendredi",01:25:51.0,85.85
"8027",9167987,8027,1,"FONTENAY-AUX-ROSES","SECOURS A PERSONNE",5137,21,"vendredi",01:08:15.0,68.25
"8028",5207987,8028,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",5141,11,"vendredi",01:19:00.0,79
"8029",6577987,8029,1,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",5144,15,"vendredi",00:11:30.0,11.5
"8030",9657988,8030,0,"4EME ARRONDISSEMENT","ACCIDENT",5144,15,"vendredi",22:11:29.0,1331.48
"8031",3727988,8031,1,"AUBERVILLIERS","SECOURS A PERSONNE",5146,9,"vendredi",01:16:28.0,76.47
"8032",9417988,8032,1,"COURNEUVE (LA)","ACCIDENT",5146,11,"vendredi",01:30:31.0,90.52
"8033",8787988,8033,1,"COURNEUVE (LA)","SECOURS A PERSONNE",5146,14,"vendredi",00:47:53.0,47.88
"8034",8197988,8034,0,"SAINT-DENIS","SECOURS A PERSONNE",5146,20,"vendredi",00:18:36.0,18.6
"8035",5327987,8035,0,"CLAMART","SECOURS A PERSONNE",5155,11,"vendredi",00:35:26.0,35.43
"8036",1267988,8036,0,"STAINS","INCENDIE",5157,3,"samedi",01:04:45.0,64.75
"8037",3367989,8037,0,"AUBERVILLIERS","INCENDIE",5162,6,"samedi",00:57:14.0,57.23
"8038",4387988,8038,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,23,"vendredi",00:43:19.0,43.32
"8039",9237987,8039,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",5178,21,"vendredi",00:44:46.0,44.77
"8040",6867988,8040,1,"MONTREUIL","ACCIDENT",5179,22,"vendredi",00:21:28.0,21.47
"8041",2847988,8041,0,"MONTREUIL","Autres",5179,0,"samedi",00:15:42.0,15.7
"8042",6527988,8042,0,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",5209,12,"vendredi",01:00:24.0,60.4
"8043",2897989,8043,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5209,22,"vendredi",00:43:55.0,43.92
"8044",8527988,8044,0,"COURBEVOIE","INCENDIE",5211,7,"vendredi",22:11:28.0,1331.47
"8045",3527988,8045,1,"VILLEPINTE","SECOURS A PERSONNE",5216,10,"vendredi",01:02:27.0,62.45
"8046",297989,8046,1,"SEVRAN","SECOURS A PERSONNE",5216,8,"vendredi",00:48:05.0,48.08
"8047",5277987,8047,1,"PANTIN","SECOURS A PERSONNE",5219,11,"vendredi",02:30:40.0,150.67
"8048",7347987,8048,1,"ROMAINVILLE","SECOURS A PERSONNE",5219,17,"vendredi",01:34:35.0,94.58
"8049",5637988,8049,1,"PANTIN","SECOURS A PERSONNE",5219,14,"vendredi",01:16:00.0,76
"8050",8947990,8050,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",5219,6,"samedi",01:06:54.0,66.9
"8051",2697988,8051,1,"ORLY","SECOURS A PERSONNE",5221,21,"vendredi",01:20:37.0,80.62
"8052",4867987,8052,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",5226,10,"vendredi",00:37:09.0,37.15
"8053",2647989,8053,0,"13EME ARRONDISSEMENT","Autres",5226,15,"vendredi",00:31:56.0,31.93
"8054",8297988,8054,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5226,23,"vendredi",00:50:30.0,50.5
"8055",387989,8055,0,"ASNIERES-SUR-SEINE","Autres",5251,11,"vendredi",00:30:18.0,30.3
"8056",5057985,8056,0,"AUBERVILLIERS","INCENDIE",5252,2,"jeudi",00:50:04.0,50.07
"8057",5887987,8057,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",5256,12,"vendredi",00:50:40.0,50.67
"8058",1047989,8058,0,"20EME ARRONDISSEMENT","INCENDIE",5256,2,"samedi",22:11:31.0,1331.52
"8059",5337988,8059,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,18,"vendredi",01:06:23.0,66.38
"8060",1787989,8060,0,"GAGNY","Autres",5300,17,"vendredi",01:02:07.0,62.12
"8061",8267987,8061,0,"4EME ARRONDISSEMENT","Autres",5302,19,"vendredi",01:02:09.0,62.15
"8062",3947988,8062,1,"CRETEIL","SECOURS A PERSONNE",5305,13,"vendredi",00:51:32.0,51.53
"8063",7487987,8063,1,"MAISONS-ALFORT","SECOURS A PERSONNE",5305,17,"vendredi",00:58:44.0,58.73
"8064",37989,8064,0,"BOBIGNY","INCENDIE",5309,4,"samedi",06:33:37.0,393.62
"8065",5607987,8065,1,"PUTEAUX","SECOURS A PERSONNE",5327,12,"vendredi",02:09:25.0,129.42
"8066",2387988,8066,1,"BLANC-MESNIL (LE)","SECOURS A PERSONNE",5337,10,"vendredi",01:54:01.0,114.02
"8067",7447988,8067,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",5337,17,"vendredi",01:30:12.0,90.2
"8068",207988,8068,1,"6EME ARRONDISSEMENT","SECOURS A PERSONNE",5338,23,"vendredi",01:01:22.0,61.37
"8069",2047989,8069,1,"1ER ARRONDISSEMENT","SECOURS A PERSONNE",5338,2,"samedi",00:34:47.0,34.78
"8070",2897988,8070,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,2,"samedi",00:33:21.0,33.35
"8071",37988,8071,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,22,"vendredi",01:47:45.0,107.75
"8072",7297987,8072,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,16,"vendredi",00:59:25.0,59.42
"8073",5497987,8073,1,"11EME ARRONDISSEMENT","ACCIDENT",5345,12,"vendredi",01:28:46.0,88.77
"8074",1767988,8074,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",5346,9,"vendredi",02:51:54.0,171.9
"8075",947983,8075,0,"ROMAINVILLE","SECOURS A PERSONNE",4081,22,"mardi",01:45:00.0,105
"8076",1977982,8076,1,"VILLIERS-SUR-MARNE","SECOURS A PERSONNE",2403,22,"mardi",01:01:59.0,61.98
"8077",4567983,8077,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",2407,9,"mardi",00:31:01.0,31.02
"8078",9217981,8078,1,"ROMAINVILLE","SECOURS A PERSONNE",4081,15,"mardi",01:46:12.0,106.2
"8079",3017983,8079,0,"15EME ARRONDISSEMENT","INCENDIE",1196,21,"mardi",07:58:08.0,478.13
"8080",3017983,8080,0,"15EME ARRONDISSEMENT","INCENDIE",4742,21,"mardi",07:58:02.0,478.03
"8081",9107982,8081,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",2524,17,"mardi",01:16:19.0,76.32
"8082",9977981,8082,0,"BOULOGNE-BILLANCOURT","Autres",2935,17,"mardi",00:15:16.0,15.27
"8083",8357981,8083,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",2524,12,"mardi",01:17:54.0,77.9
"8084",8117981,8084,0,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",4056,12,"mardi",01:01:19.0,61.32
"8085",5567983,8085,0,"CHARENTON-LE-PONT","SECOURS A PERSONNE",3746,6,"mercredi",00:46:49.0,46.82
"8086",5417983,8086,0,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",4058,5,"mercredi",22:10:35.0,1330.58
"8087",9827982,8087,1,"ANTONY","SECOURS A PERSONNE",4054,22,"mardi",01:40:13.0,100.22
"8088",6847982,8088,0,"PERREUX-SUR-MARNE (LE)","SECOURS A PERSONNE",4058,22,"mardi",22:10:26.0,1330.43
"8089",5147982,8089,0,"EPINAY-SUR-SEINE","Autres",4203,12,"mardi",00:03:13.0,3.22
"8090",1037983,8090,0,"ROMAINVILLE","ACCIDENT",3776,11,"mardi",00:51:52.0,51.87
"8091",347983,8091,1,"NOISY-LE-SEC","ACCIDENT",3776,9,"mardi",01:02:28.0,62.47
"8092",4607983,8092,1,"RAINCY (LE)","SECOURS A PERSONNE",3749,10,"mardi",01:12:21.0,72.35
"8093",197982,8093,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",3751,18,"mardi",00:49:18.0,49.3
"8094",3477982,8094,0,"CHOISY-LE-ROI","INCENDIE",103,2,"mercredi",00:50:43.0,50.72
"8095",8147982,8095,1,"BOULOGNE-BILLANCOURT","SECOURS A PERSONNE",3751,22,"mardi",00:57:01.0,57.02
"8096",6747982,8096,1,"VILLEPINTE","SECOURS A PERSONNE",3757,4,"mercredi",01:22:19.0,82.32
"8097",8277982,8097,0,"MONTFERMEIL","Autres",102,4,"mercredi",00:33:48.0,33.8
"8098",3607983,8098,1,"CLICHY-SOUS-BOIS","SECOURS A PERSONNE",102,11,"mardi",01:23:32.0,83.53
"8099",2537983,8099,0,"CLICHY","Autres",4205,11,"mardi",00:06:32.0,6.53
"8100",1507983,8100,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",606,12,"mardi",22:10:31.0,1330.52
"8101",4657983,8101,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",606,11,"mardi",00:01:08.0,1.13
"8102",8827981,8102,1,"NEUILLY-SUR-MARNE","SECOURS A PERSONNE",496,14,"mardi",01:56:20.0,116.33
"8103",7137982,8103,0,"ISSY-LES-MOULINEAUX","ACCIDENT",1282,10,"mardi",22:10:27.0,1330.45
"8104",7137982,8104,0,"ISSY-LES-MOULINEAUX","ACCIDENT",1282,10,"mardi",06:10:31.0,370.52
"8105",3607983,8105,0,"CLICHY-SOUS-BOIS","SECOURS A PERSONNE",1548,11,"mardi",00:59:47.5,59.79
"8106",8117981,8106,0,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",1526,12,"mardi",00:59:47.5,59.79
"8107",4737982,8107,0,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",1526,17,"mardi",00:59:47.5,59.79
"8108",3787983,8108,0,"VALENTON","SECOURS A PERSONNE",1558,14,"mardi",00:59:47.5,59.79
"8109",4807983,8109,0,"MONTROUGE","SECOURS A PERSONNE",1538,14,"mardi",00:59:47.5,59.79
"8110",2177982,8110,0,"2EME ARRONDISSEMENT","SECOURS A PERSONNE",3848,22,"mardi",00:59:47.5,59.79
"8111",6617982,8111,0,"IVRY-SUR-SEINE","SECOURS A PERSONNE",1558,22,"mardi",00:59:47.5,59.79
"8112",737982,8112,0,"BAGNOLET","ACCIDENT",3882,19,"mardi",00:59:47.5,59.79
"8113",737982,8113,0,"BAGNOLET","ACCIDENT",3882,19,"mardi",22:10:20.0,1330.33
"8114",4617982,8114,1,"VILLENEUVE-LE-ROI","SECOURS A PERSONNE",2435,11,"mardi",00:39:20.0,39.33
"8115",6787981,8115,1,"VILLENEUVE-LE-ROI","SECOURS A PERSONNE",2435,8,"mardi",02:35:32.0,155.53
"8116",7967983,8116,1,"12EME ARRONDISSEMENT","ACCIDENT",5226,7,"mercredi",00:41:06.0,41.1
"8117",5877983,8117,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,7,"mercredi",01:15:02.0,75.03
"8118",8267983,8118,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,8,"mercredi",01:19:51.0,79.85
"8119",6137983,8119,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5195,8,"mercredi",00:38:53.0,38.88
"8120",8497983,8120,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",5216,9,"mercredi",00:37:09.0,37.15
"8121",6437983,8121,1,"SAINT-MAURICE","SECOURS A PERSONNE",5305,9,"mercredi",01:23:32.0,83.53
"8122",6457983,8122,1,"SAINT-OUEN","SECOURS A PERSONNE",5145,9,"mercredi",00:21:41.0,21.68
"8123",6307983,8123,0,"SAINT-DENIS","Autres",5363,9,"mercredi",00:59:47.5,59.79
"8124",6667983,8124,1,"SAINT-DENIS","SECOURS A PERSONNE",5089,10,"mercredi",01:17:32.0,77.53
"8125",7587983,8125,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",5360,10,"mercredi",01:05:38.0,65.63
"8126",3137984,8126,0,"CLICHY","SECOURS A PERSONNE",5097,10,"mercredi",22:10:43.0,1330.72
"8127",3137984,8127,1,"CLICHY","SECOURS A PERSONNE",5097,10,"mercredi",01:27:37.0,87.62
"8128",9887983,8128,1,"PERREUX-SUR-MARNE (LE)","SECOURS A PERSONNE",5352,11,"mercredi",00:47:54.0,47.9
"8129",9917983,8129,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,11,"mercredi",01:01:31.0,61.52
"8130",8797983,8130,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",5365,11,"mercredi",00:39:25.0,39.42
"8131",9227983,8131,0,"10EME ARRONDISSEMENT","Autres",5246,11,"mercredi",00:11:06.0,11.1
"8132",457984,8132,0,"6EME ARRONDISSEMENT","Autres",5338,12,"mercredi",00:10:28.0,10.47
"8133",2437984,8133,1,"COURNEUVE (LA)","SECOURS A PERSONNE",5146,12,"mercredi",00:49:07.0,49.12
"8134",7487983,8134,1,"MAUREGARD","SECOURS A PERSONNE",1571,8,"mercredi",01:34:30.0,94.5
"8135",6777983,8135,1,"MITRY-MORY","SECOURS A PERSONNE",1570,10,"mercredi",00:45:46.0,45.77
"8136",9987983,8136,1,"COLOMBES","SECOURS A PERSONNE",3642,11,"mercredi",01:23:08.0,83.13
"8137",1727984,8137,1,"COURBEVOIE","SECOURS A PERSONNE",4251,11,"mercredi",01:31:26.0,91.43
"8138",3177984,8138,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",4065,11,"mercredi",00:43:55.0,43.92
"8139",4757981,8139,1,"GENNEVILLIERS","SECOURS A PERSONNE",5089,17,"lundi",01:28:13.0,88.22
"8140",5507980,8140,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,17,"lundi",00:56:52.0,56.87
"8141",5887980,8141,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,18,"lundi",01:05:02.0,65.03
"8142",5927981,8142,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5218,18,"lundi",00:27:17.0,27.28
"8143",3927981,8143,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,18,"lundi",01:09:00.0,69
"8144",9717980,8144,1,"GENNEVILLIERS","SECOURS A PERSONNE",5089,18,"lundi",00:40:55.0,40.92
"8145",6547980,8145,1,"BONNEUIL-SUR-MARNE","SECOURS A PERSONNE",5289,19,"lundi",01:03:40.0,63.67
"8146",8097979,8146,1,"COURNEUVE (LA)","SECOURS A PERSONNE",5146,19,"lundi",00:56:20.0,56.33
"8147",5997981,8147,1,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,19,"lundi",00:50:45.0,50.75
"8148",4007981,8148,1,"PANTIN","SECOURS A PERSONNE",5219,21,"lundi",00:49:40.0,49.67
"8149",7227980,8149,1,"1ER ARRONDISSEMENT","SECOURS A PERSONNE",5149,21,"lundi",01:22:38.0,82.63
"8150",2797981,8150,1,"SEVRAN","SECOURS A PERSONNE",5216,21,"lundi",00:38:57.0,38.95
"8151",3067981,8151,1,"MONTREUIL","SECOURS A PERSONNE",5348,21,"lundi",01:21:19.0,81.32
"8152",557980,8152,1,"7EME ARRONDISSEMENT","SECOURS A PERSONNE",5360,21,"lundi",00:53:15.0,53.25
"8153",597980,8153,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5338,22,"lundi",00:58:01.0,58.02
"8154",5127981,8154,1,"MONTREUIL","SECOURS A PERSONNE",5179,22,"lundi",02:09:36.0,129.6
"8155",9607980,8155,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5350,23,"lundi",00:47:23.0,47.38
"8156",8037980,8156,0,"SAINT-MAUR-DES-FOSSES","INCENDIE",5166,3,"lundi",00:42:24.0,42.4
"8157",6127981,8157,1,"LIVRY-GARGAN","ACCIDENT",5300,23,"lundi",01:05:45.0,65.75
"8158",9797979,8158,0,"15EME ARRONDISSEMENT","INCENDIE",5094,1,"mardi",00:46:09.0,46.15
"8159",8267979,8159,1,"PLESSIS-ROBINSON (LE)","SECOURS A PERSONNE",5137,1,"mardi",00:32:43.0,32.72
"8160",8667980,8160,1,"SURESNES","SECOURS A PERSONNE",5330,1,"mardi",01:53:15.0,113.25
"8161",2917981,8161,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,2,"mardi",00:54:54.0,54.9
"8162",8967980,8162,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5144,3,"mardi",00:54:02.0,54.03
"8163",3307981,8163,0,"GENNEVILLIERS","SECOURS A PERSONNE",5088,4,"mardi",22:10:13.0,1330.22
"8164",6217981,8164,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,4,"mardi",00:30:33.0,30.55
"8165",9017980,8165,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5218,3,"mardi",00:46:40.0,46.67
"8166",4487982,8166,1,"BONNEUIL-SUR-MARNE","SECOURS A PERSONNE",5289,6,"mardi",01:01:43.0,61.72
"8167",6627981,8167,1,"SEVRAN","ACCIDENT",5216,7,"mardi",00:44:12.0,44.2
"8168",4117980,8168,1,"ROISSY-EN-FRANCE","SECOURS A PERSONNE",1570,13,"lundi",01:06:04.0,66.07
"8169",3287980,8169,1,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",1571,10,"lundi",01:04:42.0,64.7
"8170",5207980,8170,1,"CHATENAY-MALABRY","SECOURS A PERSONNE",3658,16,"lundi",00:35:28.0,35.47
"8171",5747980,8171,0,"ANTONY","Autres",2497,17,"lundi",00:51:14.0,51.23
"8172",2207981,8172,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",3642,10,"lundi",01:00:39.0,60.65
"8173",227981,8173,0,"SURESNES","ACCIDENT",4251,7,"lundi",00:28:18.0,28.3
"8174",837980,8174,1,"AUBERVILLIERS","SECOURS A PERSONNE",2287,11,"lundi",01:51:47.0,111.78
"8175",9317980,8175,1,"AUBERVILLIERS","SECOURS A PERSONNE",3892,12,"lundi",01:21:29.0,81.48
"8176",5557980,8176,1,"SEVRAN","SECOURS A PERSONNE",4065,17,"lundi",00:30:03.0,30.05
"8177",4657981,8177,1,"AULNAY-SOUS-BOIS","SECOURS A PERSONNE",4065,15,"lundi",00:55:01.0,55.02
"8178",2777980,8178,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4044,9,"lundi",00:43:24.0,43.4
"8179",5437981,8179,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",2285,9,"lundi",01:21:16.0,81.27
"8180",7857979,8180,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,15,"lundi",01:28:02.0,88.03
"8181",4567980,8181,0,"NOGENT-SUR-MARNE","INCENDIE",515,14,"lundi",01:33:22.0,93.37
"8182",2787980,8182,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,9,"lundi",01:18:36.0,78.6
"8183",8397979,8183,0,"BOBIGNY","Autres",2623,9,"lundi",22:09:58.0,1329.97
"8184",9817979,8184,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,7,"lundi",01:08:52.0,68.87
"8185",3627980,8185,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",2971,11,"lundi",01:15:58.0,75.97
"8186",1547981,8186,0,"9EME ARRONDISSEMENT","Autres",4961,15,"lundi",01:46:06.0,106.1
"8187",8957980,8187,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,3,"mardi",00:49:19.0,49.32
"8188",6397981,8188,1,"NOISY-LE-SEC","SECOURS A PERSONNE",4041,5,"mardi",00:55:25.0,55.42
"8189",6687980,8189,1,"BONDY","SECOURS A PERSONNE",3654,20,"lundi",00:41:00.0,41
"8190",5777980,8190,0,"PAVILLONS-SOUS-BOIS (LES)","SECOURS A PERSONNE",4041,17,"lundi",00:54:31.0,54.52
"8191",8117979,8191,0,"BOULOGNE-BILLANCOURT","INCENDIE",4657,19,"lundi",00:45:13.0,45.22
"8192",967981,8192,0,"ANTONY","INCENDIE",4275,22,"lundi",00:38:52.0,38.87
"8193",2257981,8193,0,"8EME ARRONDISSEMENT","INCENDIE",906,11,"lundi",00:41:29.0,41.48
"8194",497980,8194,0,"MAISONS-ALFORT","Autres",4246,19,"lundi",00:56:03.0,56.05
"8195",3147981,8195,1,"BAGNEUX","SECOURS A PERSONNE",2587,13,"lundi",00:40:53.0,40.88
